transaction_amount_usd,latent_v1,latent_v2,latent_v3,latent_v4,device_trust_score,is_fraud,amount_log,risk_interaction
70.67,-1.112,-1.147,-2.271,-1.391,0.721,0,4.272072250005828,2.1825950752393983
49.96,-0.745,0.023,0.582,0.013,0.984,0,3.931041011263908,0.0003008048289738431
69.48,-1.833,0.129,-0.075,-0.007,0.801,0,4.255328981627924,-0.0011134401972872996
11.3,0.403,1.609,-1.691,0.572,0.936,0,2.509599262378372,0.9728837209302325
5.28,1.218,-1.271,-0.179,0.276,0.857,0,1.8373699804801074,-0.4046089965397924
70.63,-1.271,-0.302,0.199,0.556,0.733,0,4.27151398062636,-0.22599192462987888
79.13,-0.992,-1.541,-2.021,-1.564,0.893,0,4.383650315789979,2.669018826135105
129.32,0.553,-0.223,-0.042,-0.269,0.871,0,4.86999296429379,0.06808967082860387
32.68,0.853,-1.15,-1.151,0.352,0.957,0,3.516904189374126,-0.41861427094105474
101.85,1.414,-1.058,-0.082,-1.001,0.749,0,4.633271616098966,1.395333333333333
8.6,-0.928,-0.43,1.44,1.105,0.743,0,2.2617630984737906,-0.6310092961487384
7.12,-0.075,-2.156,0.393,0.37,0.91,0,2.0943301541735866,-0.8670869565217392
177.78,-4.929,5.69,-4.511,1.856,0.322,1,5.186155999659706,31.809156626506027
9.63,0.3,1.033,1.158,-0.239,0.911,0,2.363680192353857,-0.26806406080347445
78.66,-1.019,-0.608,-1.655,-0.631,0.798,0,4.377767577753498,0.4748118811881188
66.62,0.437,-0.472,-0.063,-1.169,0.916,0,4.21390379727974,0.5958617710583154
61.41,-0.4,-2.213,1.214,0.542,0.704,0,4.133725518945951,-1.6798963585434177
185.48,0.094,0.568,0.083,1.643,0.783,0,5.228323994727502,1.176827238335435
167.54,1.492,1.82,0.91,0.407,0.912,0,5.1271731103442075,0.803405639913232
25.16,0.388,-0.027,0.699,0.087,0.936,0,3.264231526588998,-0.002483086680761099
98.22,-1.331,-1.025,-0.912,1.94,0.932,0,4.597339606872903,-2.110934182590233
126.47,1.129,-1.047,-2.038,-0.063,0.82,0,4.84788104279483,0.0794710843373494
196.86,-1.37,-0.905,-1.179,-0.612,0.858,0,5.287559709895077,0.6380875576036866
18.56,-0.548,0.633,-0.976,0.255,0.984,0,2.9734866646066713,0.1623893360160966
56.53,0.537,0.644,0.831,0.542,0.729,0,4.052306550875202,0.47232476319350475
101.45,0.851,-0.697,-0.292,-0.862,0.806,0,4.629374874684909,0.7362916666666666
16.09,-0.233,-0.814,0.022,0.157,0.88,0,2.8384934971274993,-0.1435932584269663
59.13,0.333,0.118,-0.676,0.138,0.843,0,4.0965088850514775,0.019090269636576788
423.79,1.419,-1.701,-0.38,0.714,0.789,0,6.051594929161006,-1.5200425531914894
46.63,-0.519,1.044,-0.873,-0.356,0.742,0,3.863462814812769,-0.4942340425531915
125.86,-0.44,-0.652,-0.568,-1.163,0.722,0,4.843084116205751,1.0358961748633881
170.16,-0.257,1.064,1.583,1.25,0.917,0,5.142598791548616,1.4347357065803668
67.51,2.303,0.181,-0.991,1.312,0.796,0,4.226979720014808,0.29463027295285354
31.72,-2.083,0.727,-2.315,0.993,0.943,0,3.487986511734546,0.7575141657922351
11.46,1.809,1.728,-1.266,-1.864,0.932,0,2.522523513359307,-3.419312101910828
33.0,1.204,0.664,0.528,2.361,0.98,0,3.5263605246161616,1.5835393939393942
33.24,-0.478,-0.778,-1.189,0.433,0.964,0,3.5333945512735414,-0.34586652977412735
50.0,-0.451,0.629,-0.384,-0.163,0.775,0,3.9318256327243257,-0.13060764331210192
62.29,-0.14,0.562,-0.988,1.91,0.714,0,4.147727338787214,1.4826243093922653
64.52,-0.657,1.371,-0.825,0.298,0.904,0,4.182355439544814,0.44699999999999995
152.06,-0.563,0.839,0.156,-1.72,0.981,0,5.030830001381775,-1.4561856710393541
220.24,1.223,-0.614,-0.176,0.309,0.941,0,5.3992480851264775,-0.19950157728706627
31.51,-1.104,-0.574,1.226,0.025,0.853,0,3.4815477343158143,-0.016628041714947858
16.2,0.402,-1.586,1.654,1.789,0.722,0,2.8449093838194073,-3.8761666666666668
124.1,0.023,0.893,0.453,0.239,0.886,0,4.829113417472866,0.23819977678571427
100.36,-0.96,0.887,1.152,0.278,0.786,0,4.618678536012884,0.30978140703517587
198.35,-1.204,1.887,-1.339,1.681,0.943,0,5.295062073827364,3.3284858342077652
60.96,0.023,0.937,0.449,-0.669,0.74,0,4.1264890155486675,-0.8358040000000001
160.17,0.643,0.142,0.286,-1.026,0.85,0,5.082459708534627,-0.16940930232558138
20.69,0.182,-1.052,0.572,0.615,0.705,0,3.076851324838783,-0.9048671328671329
9.15,0.156,0.016,-1.267,-1.284,0.739,0,2.3174737054877963,-0.027428571428571427
100.36,-0.758,0.279,2.038,-0.397,0.843,0,4.618678536012884,-0.12985111371629546
100.37,0.564,0.96,1.033,0.339,0.961,0,4.618777189394308,0.33515962924819775
46.86,0.424,-0.436,1.409,0.457,0.816,0,3.868280082480227,-0.24122518159806297
412.44,-0.749,-0.866,1.959,-0.493,0.899,0,6.024512401154182,0.46967876787678764
181.41,0.719,1.912,0.997,0.836,0.754,0,5.206256900698823,2.0921884816753926
14.87,-0.197,-0.665,2.419,-0.042,0.978,0,2.7644305345383176,0.028269230769230772
39.14,0.191,1.593,0.54,-1.31,0.98,0,3.692373343368192,-2.1079090909090907
16.28,-0.66,0.011,1.026,-1.52,0.944,0,2.8495497633759097,-0.017526205450733752
116.4,0.882,-0.08,1.049,-0.815,0.837,0,4.765586907393996,0.07697756788665878
199.57,0.043,0.032,0.65,-1.105,0.914,0,5.301163312997955,-0.03826839826839827
120.29,-0.301,0.002,-0.859,-1.16,0.947,0,4.798184372320789,-0.0024242424242424242
161.24,-0.337,-1.25,0.457,-0.361,0.917,0,5.089076720402819,0.4867853290183387
42.08,-0.975,0.562,-1.5,-1.436,0.769,0,3.7630588522881876,-1.03598459563543
182.65,-1.169,0.95,0.371,-2.128,0.781,0,5.213031772265676,-2.5557522123893803
107.47,-1.708,-0.821,-0.042,0.077,0.815,0,4.686473637052126,-0.07662666666666666
45.95,-0.761,-0.697,0.762,-0.413,0.922,0,3.849083205654272,0.30886373390557936
102.12,0.556,-3.074,-0.304,-0.166,0.796,0,4.635893358630932,0.633106699751861
63.17,-0.764,-1.362,-0.927,-0.259,0.765,0,4.161535811762424,0.45517161290322583
30.78,-0.198,-0.492,0.2,-0.42,0.812,0,3.45883716110857,0.25138686131386856
38.63,-0.328,-0.448,-1.413,0.677,0.73,0,3.679586407202344,-0.40985945945945945
108.94,-0.164,-1.072,0.853,2.069,0.984,0,4.699934762432514,-2.2313561368209256
135.95,-0.645,1.224,-0.861,-0.532,0.838,0,4.919615895709087,-0.7678867924528302
140.53,0.687,-0.269,-1.803,2.337,0.928,0,4.952511708745748,-0.6702057569296376
14.09,-0.733,0.78,0.707,-1.557,0.962,0,2.7140322727797574,-1.2494444444444446
78.42,1.2,0.646,0.734,-0.54,0.821,0,4.374750225703106,-0.4197833935018051
21.42,-1.252,-0.739,-0.754,-0.941,0.752,0,3.109953417644014,0.9125971128608924
98.65,1.836,0.989,1.189,-0.689,0.738,0,4.6016640466588035,-0.9109906417112299
76.96,0.217,-1.768,1.062,-0.645,0.958,0,4.35619587463936,1.1780578512396696
120.35,-0.554,-0.798,-0.12,0.803,0.973,0,4.79867893217261,-0.6518758901322483
47.36,0.794,-0.192,-0.113,0.139,0.816,0,3.878673025746592,-0.03230992736077482
158.42,1.138,0.255,-0.737,-0.042,0.793,0,5.071542228999777,-0.013337484433374845
41.8,0.607,0.798,-0.033,0.048,0.882,0,3.756538102587751,0.042941704035874446
10.42,1.981,1.01,-0.076,-0.163,0.947,0,2.435366204227864,-0.1720271682340648
14.08,-0.376,-1.411,-0.483,0.674,0.989,0,2.71336936257981,-0.951965965965966
42.31,-0.932,-0.28,-1.118,0.785,0.882,0,3.7683835552265355,-0.24641255605381168
26.46,1.029,-0.323,-0.687,0.475,0.876,0,3.312730400339825,-0.17316591422121896
89.2,-0.074,-0.883,-0.232,-1.69,0.925,0,4.502029427068578,1.5960106951871658
19.64,-0.368,-0.6,-0.055,-0.269,0.775,0,3.027230940613362,0.20560509554140127
91.4,0.526,-0.046,0.434,-1.389,0.903,0,4.526126978647638,0.06998247535596934
153.43,1.673,-0.833,-0.585,-1.784,0.96,0,5.03974091923491,1.5320329896907217
259.48,-0.824,1.434,0.295,-0.726,0.784,0,5.562526082814175,-1.311188916876574
262.03,-1.909,-1.728,1.107,0.737,0.838,0,5.572268094113519,-1.501811320754717
25.47,-0.716,1.089,0.448,-1.105,0.726,0,3.27601201623901,-1.6349796195652173
306.98,0.12,-0.041,-0.038,-0.51,0.724,0,5.730034845800267,0.028487738419618533
66.01,-1.188,-1.247,-1.049,0.422,0.922,0,4.20484186198508,-0.5646287553648068
79.15,-0.228,0.701,0.047,0.3,0.982,0,4.383899879055562,0.21199596774193546
7.33,0.808,0.582,0.108,-0.614,0.933,0,2.1198634561787513,-0.37894803817603384
74.98,0.175,-0.395,0.821,-1.385,0.983,0,4.330470147759479,0.5509315206445116
15.66,-0.36,-0.981,-0.121,1.246,0.793,0,2.8130106367386967,-1.5221992528019925
75.02,-0.619,-1.499,1.058,-0.582,0.968,0,4.330996463561102,0.8920429447852761
126.15,0.206,-2.893,0.361,-0.548,0.873,0,4.845367491868129,1.7954292185730465
202.82,0.632,-0.728,-1.129,0.89,0.894,0,5.317237251400548,-0.7167256637168141
224.47,0.221,0.421,-1.292,1.076,0.754,0,5.418187112398421,0.5929267015706806
15.5,-0.418,-2.47,0.575,-0.998,0.724,0,2.803360380906535,3.3583923705722074
73.83,-0.344,-0.399,-0.843,-0.226,0.75,0,4.315218874092267,0.11865
243.13,-1.741,2.757,-4.126,4.836,0.174,1,5.4977008702979075,72.46115217391305
152.13,-0.199,-0.168,0.527,-0.242,0.779,0,5.031287233827117,0.05152851711026616
207.41,1.117,-0.012,-0.132,0.34,0.821,0,5.3395072933728995,-0.004909747292418773
112.97,1.039,-0.818,0.044,-0.795,0.735,0,4.735935255867644,0.8728993288590603
34.51,0.698,-0.497,0.53,-0.527,0.93,0,3.5698143469549963,0.2786372340425532
63.73,-0.745,-0.727,-0.246,-0.018,0.854,0,4.170224772557419,0.015145833333333332
264.5,0.245,-1.154,0.302,0.328,0.79,0,5.581614840681993,-0.47314
1045.8,-3.51,5.471,-6.07,1.387,0.184,1,6.953493170655991,39.11482989690722
25.3,1.072,2.029,-0.909,-0.084,0.931,0,3.269568939183719,-0.1811222104144527
21.34,0.28,-0.877,-0.621,-0.143,0.803,0,3.1063787936410545,0.15425707257072568
130.58,-1.551,1.303,0.497,-1.163,0.957,0,4.879615031657852,-1.567103412616339
93.33,0.094,1.363,0.555,0.305,0.924,0,4.546799272661762,0.44509100642398286
1132.85,-2.183,3.931,-3.661,4.337,0.066,1,7.033374200406295,224.3256184210526
96.16,-0.299,0.319,1.013,0.504,0.784,0,4.576359104133972,0.20248866498740553
49.17,0.74,2.683,-0.276,-0.464,0.771,0,3.9154172384961616,-1.5939974391805378
120.23,1.496,0.412,-0.027,-0.774,0.794,0,4.797689567758492,-0.3966268656716418
166.22,0.709,0.399,1.291,0.159,0.847,0,5.119310310721912,0.07402683780630107
71.04,0.146,-0.389,0.877,-0.367,0.978,0,4.277221520307755,0.14449696356275304
248.9,-0.774,-0.469,-0.192,2.25,0.729,0,5.521060837840906,-1.4279431664411366
101.2,1.089,0.189,1.295,1.912,0.828,0,4.626931677769604,0.4312267303102625
57.82,1.991,-0.687,-1.699,-0.525,0.783,0,4.074481933125849,0.4548234552332913
27.62,0.856,-0.359,-1.618,0.033,0.812,0,3.3541057741283047,-0.014412408759124086
14.51,-0.192,0.845,-0.505,0.698,0.722,0,2.7414849771884473,0.8057513661202185
7.74,-1.595,0.899,1.299,-0.23,0.772,0,2.167910189667444,-0.26441176470588235
36.37,-0.025,1.216,-0.426,1.111,0.816,0,3.6208682434973927,1.6355641646489105
20.55,-0.044,0.216,-0.333,1.247,0.832,0,3.070375816549757,0.31989548693586706
155.62,-0.52,-0.6,1.034,-0.665,0.808,0,5.053822489322791,0.4877750611246944
42.69,0.667,-1.365,-0.399,0.102,0.853,0,3.7771192429633444,-0.16133256083429895
30.25,-0.325,-1.907,0.195,0.396,0.972,0,3.4420193761824107,-0.7690142566191447
96.69,0.258,0.73,-0.946,-1.397,0.795,0,4.581799199664851,-1.2668447204968942
29.68,2.022,-0.803,-0.522,-0.234,0.905,0,3.4236109764990554,0.20535737704918033
57.22,-1.726,2.185,0.145,0.961,0.968,0,4.064228938317477,2.1470194274028627
65.73,-0.944,-1.355,2.593,1.913,0.899,0,4.200654626915515,-2.8516116611661166
26.61,1.158,0.66,-0.208,2.024,0.988,0,3.3181780259420632,1.3385170340681365
49.1,0.688,-0.928,-0.387,-1.07,0.731,0,3.914021008090819,1.3400269905533064
23.72,0.755,0.741,0.388,0.361,0.822,0,3.20761263258949,0.321515625
959.7,-7.09,8.0,-5.893,4.874,0.366,1,6.867662185415693,103.70212765957446
52.7,-0.962,-0.711,-0.498,0.554,0.968,0,3.983413001514819,-0.4027546012269939
98.56,0.127,0.932,0.949,1.514,0.941,0,4.600760477499391,1.4837518401682441
158.6,1.767,1.197,0.519,-1.394,0.867,0,5.072670685015709,-1.902643101482326
34.04,0.654,-0.723,0.354,-0.913,0.933,0,3.5564902660681907,0.6999989395546129
138.14,0.592,0.336,-0.294,-0.212,0.878,0,4.935480620495495,-0.08021621621621622
151.84,0.488,0.086,0.651,0.959,0.717,0,5.029391622578699,0.1134442916093535
14.69,-0.628,0.593,-0.226,0.314,0.926,0,2.753023566744941,0.19893376068376065
9.18,0.835,-1.452,-1.084,-0.659,0.99,0,2.3204250111223765,0.956868
99.49,-0.73,-0.162,1.692,1.178,0.937,0,4.610058220060867,-0.20151636747624074
33.94,-0.043,0.344,-0.981,-1.321,0.851,0,3.5536323047059106,-0.5277862950058071
239.59,0.523,1.594,-0.239,-0.23,0.846,0,5.4830942399170555,-0.42829439252336454
637.05,-4.705,5.524,-5.085,2.748,0.417,1,6.458416650179985,35.55023887587823
72.0,-1.159,-1.182,-0.08,-1.1,0.929,0,4.290459441148391,1.384664536741214
299.07,-1.276,0.006,1.106,0.788,0.721,0,5.704015780771546,0.006467852257181943
166.33,-0.107,1.283,1.735,0.491,0.896,0,5.119967910506483,0.6953123620309051
6.42,-0.366,1.563,1.519,0.253,0.799,0,2.004179057179289,0.4887997527812113
122.46,-2.067,-0.971,0.207,-0.074,0.924,0,4.81591721696575,0.07693147751605996
6.73,0.962,-1.486,-1.466,0.762,0.829,0,2.0451088625993306,-1.3496209773539931
25.24,0.025,-0.65,0.578,-2.062,0.974,0,3.267284964075888,1.3620934959349593
18.15,1.832,-0.33,-0.17,2.694,0.803,0,2.952302715626655,-1.0935055350553504
36.54,1.404,-1.556,0.495,-0.606,0.867,0,3.6254070311583626,1.0751835803876852
31.65,0.556,0.001,2.069,-0.771,0.762,0,3.48584485572244,-0.0009987046632124353
232.76,0.867,0.327,0.972,-0.504,0.81,0,5.4542949480023895,-0.20098536585365853
29.77,-0.064,0.681,0.017,0.215,0.92,0,3.4265401893339504,0.15743548387096776
5.6,1.726,-0.024,-0.532,0.44,0.822,0,1.8870696490323797,-0.012692307692307692
51.17,-0.134,-0.933,-0.608,0.935,0.825,0,3.9545076170343014,-1.044736526946108
280.67,0.083,-0.425,0.849,0.793,0.908,0,5.640736172938566,-0.36712962962962964
115.18,0.054,-0.698,-0.167,0.117,0.703,0,4.755140712564386,-0.11453856942496494
148.23,-0.674,1.63,1.635,-0.12,0.894,0,5.0054887399433765,-0.21637168141592916
146.81,-0.497,0.412,-0.774,-0.88,0.937,0,4.995927665223982,-0.3828511087645195
146.49,2.694,-0.155,-0.529,0.923,0.715,0,4.993760376871411,-0.19733103448275863
61.01,-0.586,-0.18,1.054,0.432,0.893,0,4.127295662361787,-0.08611295681063122
52.05,-0.907,-0.737,1.167,1.498,0.793,0,3.971234865059992,-1.374876712328767
6.75,0.354,-1.291,0.097,-1.367,0.848,0,2.0476928433652555,2.0568729603729605
83.73,0.801,-0.37,1.806,-0.502,0.884,0,4.439469730210373,0.2077628635346756
15.59,0.88,2.129,1.614,1.195,0.763,0,2.808800104202353,3.2912742561448898
26.85,-0.878,-0.151,-1.913,1.365,0.785,0,3.326832966373293,-0.2592641509433962
37.26,-0.406,-1.342,0.644,-0.966,0.736,0,3.644404964012107,1.7377640750670242
256.7,0.501,0.925,-0.549,-0.717,0.771,0,5.551796117658319,-0.8491997439180536
36.64,-0.42,0.067,-1.383,-0.642,0.876,0,3.6280673147171787,-0.04854853273137698
362.94,-2.667,0.634,1.238,-0.573,0.721,0,5.896989018885097,-0.4969658002735978
278.12,-1.735,-0.764,-0.794,1.2,0.813,0,5.631641796878519,-1.1139732685297692
19.69,1.678,0.161,0.196,-0.101,0.756,0,3.029650491757452,-0.02122845953002611
10.83,0.978,0.404,1.854,1.963,0.828,0,2.4706386779902956,0.9463627684964202
358.0,0.164,-0.566,0.134,-1.442,0.926,0,5.883322388488279,0.8719786324786323
29.08,0.538,-0.127,0.419,1.506,0.764,0,3.403860499081639,-0.24710852713178297
52.08,0.627,0.536,0.76,-1.197,0.728,0,3.9718002094640066,-0.8693658536585367
7.0,-1.5,0.265,0.195,-0.357,0.844,0,2.0794415416798357,-0.11077868852459016
140.23,1.231,0.878,-1.09,-0.887,0.874,0,4.9503897670809724,-0.8809796380090498
23.98,0.098,1.35,0.595,-1.298,0.974,0,3.2180755046974316,-1.7807926829268295
12.28,-0.462,-2.11,0.293,2.791,0.965,0,2.5862591440482876,-6.040010256410256
129.43,-0.017,0.356,-0.156,0.618,0.77,0,4.8708366843821915,0.2820615384615384
26.81,-1.292,-0.033,-1.106,1.453,0.794,0,3.3253956682458736,-0.05963805970149254
57.58,-1.135,0.135,0.652,0.354,0.781,0,4.070393341399587,0.06041719342604298
21.91,-0.688,0.567,0.116,-0.447,0.77,0,3.1315734964654043,-0.3249346153846153
21.02,0.008,1.341,0.187,-0.337,0.959,0,3.091951131294534,-0.466374613003096
20.13,-0.415,1.702,0.825,0.979,0.708,0,3.0506938316279655,2.3206935933147634
21.74,0.747,-0.05,1.198,-1.468,0.704,0,3.12412548832239,0.10280112044817928
110.55,1.551,0.742,0.486,-0.757,0.91,0,4.714472920878541,-0.6105369565217391
102.65,-0.704,-0.674,-1.034,0.548,0.892,0,4.641019838881789,-0.4094811529933482
62.66,-1.534,-0.871,0.012,0.665,0.863,0,4.1535564218539465,-0.6634765177548683
258.38,0.352,0.118,1.049,-0.556,0.948,0,5.5582941679075955,-0.06848434237995825
31.92,1.572,-0.634,0.241,-0.378,0.732,0,3.494080375808869,0.3229811320754717
213.99,0.555,-1.641,-0.346,-0.574,0.817,0,5.370591515418057,1.1389770253929867
61.74,2.024,-2.494,0.476,-1.294,0.856,0,4.138999202762532,3.726600461893765
20.25,0.691,-1.075,-1.108,-1.295,0.738,0,3.056356895370426,1.8611296791443848
77.83,1.289,-1.154,0.542,1.545,0.78,0,4.367293635071817,-2.2568734177215184
65.39,0.4,-0.246,-0.042,1.586,0.98,0,4.195546442731068,-0.3940969696969697
72.26,-0.662,-0.281,1.123,0.136,0.951,0,4.294014757350668,-0.039766909469302815
83.86,1.63,-1.156,-0.492,1.458,0.838,0,4.441002839774179,-1.9875566037735848
563.61,-3.093,4.832,-4.519,4.247,0.206,1,6.336135227316808,95.00696296296296
79.61,-0.655,0.639,-0.496,0.286,0.959,0,4.38962271129551,0.18860061919504645
18.73,1.087,1.6,0.277,1.49,0.717,0,2.982140320034524,3.279229711141678
109.01,-1.543,-1.003,0.005,0.026,0.906,0,4.700571270751344,-0.028469432314410476
68.52,0.751,0.804,1.828,-0.356,0.931,0,4.241614480957137,-0.30417003188097763
45.09,0.486,-0.044,-0.061,-0.172,0.841,0,3.830596006732417,0.008893066980023501
5.12,-0.297,0.555,0.747,-0.565,0.781,0,1.8115620965242347,-0.3964285714285714
96.11,0.504,0.554,-0.084,0.057,0.723,0,4.575844356606263,0.04308049113233288
36.14,0.001,-0.546,1.14,-2.103,0.787,0,3.61469455592456,1.4407001254705145
61.53,-1.064,-0.577,1.34,1.154,0.94,0,4.1356464415792065,-0.7009031578947368
181.58,1.037,1.131,-0.575,0.673,0.803,0,5.207188433136935,0.9362398523985239
18.35,0.594,-0.658,-0.355,-1.659,0.744,0,2.962692419475791,1.4477745358090186
101.3,-0.821,1.355,-0.687,0.752,0.901,0,4.627909672957581,1.1185071350164655
116.28,-0.249,-0.427,-0.913,-1.762,0.962,0,4.764564238138341,0.7740473251028807
23.5,0.772,0.677,0.477,-2.838,0.97,0,3.1986731175506815,-1.9605367346938776
45.39,1.287,0.299,0.194,-0.679,0.772,0,3.8370839187636525,-0.2596176470588235
203.54,-0.729,-1.157,-0.946,0.325,0.827,0,5.320763555377867,-0.44925328554360816
24.42,1.308,-1.434,0.449,0.547,0.962,0,3.2355362657613083,-0.8069938271604938
36.73,-0.188,0.795,-1.068,1.889,0.824,0,3.6304555339762192,1.8006654676258995
72.24,1.172,-0.577,1.433,1.009,0.767,0,4.2937417198063095,-0.74928314028314
301.86,-1.087,0.575,-0.701,0.538,0.718,0,5.713270652528509,0.4249313186813187
68.74,-1.337,0.23,0.464,-0.158,0.783,0,4.2447740412475055,-0.04582597730138714
19.37,-1.096,0.736,-2.159,0.952,0.979,0,3.0140632302387145,0.7084651162790697
53.2,0.62,0.117,-0.39,1.106,0.873,0,3.9926809084456005,0.14654813137032843
44.96,-1.123,-0.326,1.431,2.229,0.755,0,3.827771452980555,-0.9498745098039216
71.33,0.854,-0.039,-1.062,0.219,0.859,0,4.28123898086119,-0.009828538550057537
21.97,-0.92,-1.968,-1.662,-0.608,0.93,0,3.134189016701007,1.2729191489361702
86.74,1.428,-1.512,-0.225,-0.61,0.933,0,4.474377895738068,0.9780699893955461
60.13,0.161,0.868,2.211,-1.565,0.942,0,4.113002744040634,-1.4269117647058824
26.29,0.267,1.049,-0.384,0.206,0.922,0,3.306520334720247,0.23186051502145918
36.64,0.042,1.404,1.411,-1.282,0.877,0,3.6280673147171787,-2.0292311161217587
103.88,-0.157,0.841,-0.508,1.361,0.963,0,4.652816839455444,1.1763627954779035
72.02,-0.631,0.282,0.886,0.308,0.752,0,4.29073337622749,0.11398425196850392
118.76,0.305,-0.755,-0.018,-0.493,0.779,0,4.785489740111373,0.4717553865652725
59.5,0.026,-0.108,-1.515,0.341,0.888,0,4.102643365036796,-0.04101113585746102
188.26,0.786,-0.527,-0.213,0.074,0.809,0,5.243121731080087,-0.04761660561660561
65.25,-0.921,1.002,-0.782,-0.247,0.753,0,4.193435464866331,-0.3243695937090432
61.84,1.58,-0.031,-0.856,0.648,0.873,0,4.14059181338742,-0.022749716874292187
6.77,1.409,-0.541,1.143,-0.342,0.983,0,2.050270164379556,0.18632628398791543
84.43,-0.345,-1.017,0.453,1.121,0.928,0,4.447697327163527,-1.2154125799573559
141.76,-0.458,0.688,0.358,0.863,0.784,0,4.961164898621959,0.7477884130982366
376.09,0.099,0.597,-0.483,0.695,0.821,0,5.9324838857477555,0.49929602888086644
22.28,-0.697,3.506,0.652,-1.084,0.734,0,3.147594622863237,-5.108204301075269
10.41,-1.368,-1.746,-1.14,-0.849,0.798,0,2.4344901638739844,1.8345965346534652
20.16,0.835,-0.199,0.713,-1.065,0.741,0,3.052112606990099,0.28220372836218377
42.13,0.443,-0.181,1.773,-0.67,0.875,0,3.764218810659752,0.13702824858757062
17.92,-0.176,0.503,-0.062,-0.141,0.797,0,2.9402195636237325,-0.08788475836431227
13.27,-1.53,1.198,1.27,0.938,0.75,0,2.658159431488745,1.4785842105263156
15.07,-0.458,-0.628,0.499,-0.952,0.822,0,2.776954179749421,0.718576923076923
70.6,-0.452,-1.065,1.247,1.073,0.896,0,4.2710950739666,-1.2613079470198674
73.28,0.01,0.631,-1.598,-0.32,0.729,0,4.307841736484505,-0.273234100135318
72.53,0.256,-1.969,0.5,-0.435,0.99,0,4.297693486208131,0.856515
38.08,-0.787,0.743,1.464,0.892,0.915,0,3.6656108271745818,0.716492972972973
24.73,-0.256,1.129,0.221,-1.475,0.95,0,3.2476576262936527,-1.7346614583333335
295.18,-0.242,-0.825,-0.777,-0.325,0.956,0,5.690967377609358,0.27756211180124224
86.23,-0.525,1.213,-1.702,-0.838,0.827,0,4.468548308445127,-1.2144492234169655
85.12,1.251,-0.026,-0.071,0.935,0.77,0,4.4557416724961625,-0.03116666666666667
251.83,0.795,1.334,-0.247,0.143,0.72,0,5.532717326117946,0.26131780821917805
19.13,-0.25,-1.112,0.171,-0.165,0.868,0,3.0022112396517002,0.20897494305239184
44.04,0.148,-0.7,0.332,-0.524,0.933,0,3.807550983831435,0.3889713679745493
71.74,0.399,-0.487,-1.031,-0.714,0.836,0,4.286891439558843,0.4110141843971631
222.55,0.56,-0.28,-0.933,0.599,0.792,0,5.40963510267999,-0.20912718204488778
17.46,-1.224,-0.935,0.896,1.048,0.977,0,2.9156062290747062,-0.9927862208713274
114.56,1.091,1.095,-0.354,0.665,0.787,0,4.749789875598035,0.9136449184441656
119.9,0.194,-0.128,-1.871,0.326,0.925,0,4.794963757620747,-0.044628877005347595
36.83,-0.762,0.329,0.112,-1.723,0.947,0,3.6331024386449378,-0.592337513061651
22.38,1.024,0.019,0.906,0.537,0.934,0,3.1518809560439225,0.010808262711864407
135.68,-0.275,-0.989,1.57,0.768,0.976,0,4.917642427247091,-0.7703367139959432
55.8,0.397,-0.854,-0.338,1.326,0.728,0,4.039536325727106,-1.5344227642276422
20.72,-0.005,0.375,1.26,-0.008,0.859,0,3.0782334950657346,-0.0034522439585730727
14.12,-0.558,-1.392,0.803,-0.256,0.846,0,2.716018370751387,0.4162990654205608
316.72,-3.101,7.711,-4.805,5.395,0.139,1,5.761170491764932,279.2003020134228
144.02,0.348,-0.164,-0.688,-0.517,0.843,0,4.976871663943447,0.0993997655334115
9.41,-0.005,-0.55,-0.208,-1.876,0.814,0,2.3427668826268775,1.2521844660194177
17.37,1.672,0.633,-0.977,1.615,0.74,0,2.9107188992270343,1.36306
63.83,-0.079,0.985,-1.134,-1.036,0.96,0,4.171768459186905,-1.052020618556701
21.62,1.806,0.296,-0.472,-0.106,0.766,0,3.1188344706879745,-0.04043298969072164
202.27,1.35,0.099,0.664,0.083,0.964,0,5.31453514457087,0.00843634496919918
61.06,0.914,-1.634,-0.019,2.05,0.938,0,4.128101659020234,-3.5334388185654007
22.21,1.247,-1.108,-0.373,-1.572,0.979,0,3.1445832202863455,1.7611486349848333
88.57,0.643,1.574,0.064,-1.153,0.773,0,4.495020442487104,-2.317780332056194
568.08,-0.881,-0.762,0.208,2.35,0.706,0,6.344021021782966,-2.5009776536312853
16.79,-0.072,1.374,-0.114,-1.162,0.773,0,2.8786365016777435,-2.039065134099617
26.51,-0.122,0.406,-0.659,0.791,0.819,0,3.3145495749364833,0.3873896260554886
173.52,0.918,-1.942,-2.358,0.833,0.885,0,5.1620393482554086,-1.8074703910614525
59.49,-0.093,-1.0,1.687,0.656,0.819,0,4.102478062118823,-0.7913148371531967
118.06,0.364,-0.876,-1.746,0.742,0.747,0,4.779627567725244,-0.8586420079260237
41.04,-1.388,0.183,0.064,-0.483,0.929,0,3.7386215460087504,-0.09413099041533546
28.93,-2.482,0.631,0.465,-1.23,0.988,0,3.3988613218646075,-0.7776853707414829
43.64,-1.934,0.589,-1.174,1.573,0.854,0,3.7986303180730556,1.0723344907407406
94.86,-0.101,-0.219,-1.706,-0.286,0.714,0,4.562888793731485,0.08651104972375691
12.71,-0.459,-0.636,0.392,0.131,0.787,0,2.6181254935742233,-0.10453701380175659
